speed,object_distance,visibility,weather,sensor_delay,road_condition,result,stopping_distance,margin,effective_deceleration
80,15,Good,Rain,0,Wet,FAIL,51.456467360606794,-36.456467360606794,6.12
80,15,Good,Rain,0,Slippery,FAIL,60.101900842641584,-45.101900842641584,5.04
80,15,Good,Rain,0.05,Dry,FAIL,46.51577503429355,-31.515775034293547,7.2
80,15,Good,Rain,0.05,Wet,FAIL,52.5675784717179,-37.5675784717179,6.12
80,15,Good,Rain,0.05,Slippery,FAIL,61.21301195375269,-46.21301195375269,5.04
80,15,Good,Rain,0.1,Dry,FAIL,47.626886145404654,-32.626886145404654,7.2
80,15,Good,Rain,0.1,Wet,FAIL,53.67868958282901,-38.67868958282901,6.12
80,15,Good,Rain,0.1,Slippery,FAIL,62.3241230648638,-47.3241230648638,5.04
80,15,Good,Rain,0.15,Dry,FAIL,48.73799725651577,-33.73799725651577,7.2
80,15,Good,Rain,0.15,Wet,FAIL,54.78980069394012,-39.78980069394012,6.12
80,15,Good,Rain,0.15,Slippery,FAIL,63.43523417597491,-48.43523417597491,5.04
80,15,Good,Rain,0.25,Dry,FAIL,50.96021947873799,-35.96021947873799,7.2
80,15,Good,Rain,0.25,Wet,FAIL,57.012022916162344,-42.012022916162344,6.12
80,15,Good,Rain,0.25,Slippery,FAIL,65.65745639819713,-50.65745639819713,5.04
80,15,Good,Fog,0,Dry,FAIL,47.421931735657225,-32.421931735657225,6.8
80,15,Good,Fog,0,Wet,FAIL,53.82972361057713,-38.82972361057713,5.779999999999999
80,15,Good,Fog,0,Slippery,FAIL,62.98371200331985,-47.98371200331985,4.76
80,15,Good,Fog,0.05,Dry,FAIL,48.53304284676833,-33.53304284676833,6.8
80,15,Good,Fog,0.05,Wet,FAIL,54.94083472168824,-39.94083472168824,5.779999999999999
80,15,Good,Fog,0.05,Slippery,FAIL,64.09482311443097,-49.094823114430966,4.76
80,15,Good,Fog,0.1,Dry,FAIL,49.64415395787944,-34.64415395787944,6.8
80,15,Good,Fog,0.1,Wet,FAIL,56.05194583279935,-41.05194583279935,5.779999999999999
80,15,Good,Fog,0.1,Slippery,FAIL,65.20593422554207,-50.205934225542066,4.76
80,15,Good,Fog,0.15,Dry,FAIL,50.75526506899055,-35.75526506899055,6.8
80,15,Good,Fog,0.15,Wet,FAIL,57.16305694391046,-42.16305694391046,5.779999999999999
80,15,Good,Fog,0.15,Slippery,FAIL,66.31704533665318,-51.31704533665318,4.76
80,15,Good,Fog,0.25,Dry,FAIL,52.977487291212775,-37.977487291212775,6.8
80,15,Good,Fog,0.25,Wet,FAIL,59.38527916613268,-44.38527916613268,5.779999999999999
80,15,Good,Fog,0.25,Slippery,FAIL,68.5392675588754,-53.539267558875395,4.76
80,15,Moderate,Clear,0,Dry,FAIL,44.19753086419753,-29.19753086419753,8.0
80,15,Moderate,Clear,0,Wet,FAIL,49.64415395787944,-34.64415395787944,6.8
80,15,Moderate,Clear,0,Slippery,FAIL,57.42504409171076,-42.42504409171076,5.6
80,15,Moderate,Clear,0.05,Dry,FAIL,45.30864197530864,-30.30864197530864,8.0
80,15,Moderate,Clear,0.05,Wet,FAIL,50.75526506899055,-35.75526506899055,6.8
80,15,Moderate,Clear,0.05,Slippery,FAIL,58.53615520282187,-43.53615520282187,5.6
80,15,Moderate,Clear,0.1,Dry,FAIL,46.419753086419746,-31.419753086419746,8.0
80,15,Moderate,Clear,0.1,Wet,FAIL,51.86637618010167,-36.86637618010167,6.8
80,15,Moderate,Clear,0.1,Slippery,FAIL,59.647266313932974,-44.647266313932974,5.6
80,15,Moderate,Clear,0.15,Dry,FAIL,47.53086419753086,-32.53086419753086,8.0
80,15,Moderate,Clear,0.15,Wet,FAIL,52.977487291212775,-37.977487291212775,6.8
80,15,Moderate,Clear,0.15,Slippery,FAIL,60.75837742504409,-45.75837742504409,5.6
80,15,Moderate,Clear,0.25,Dry,FAIL,49.75308641975309,-34.75308641975309,8.0
80,15,Moderate,Clear,0.25,Wet,FAIL,55.199709513434996,-40.199709513434996,6.8
80,15,Moderate,Clear,0.25,Slippery,FAIL,62.98059964726632,-47.98059964726632,5.6
80,15,Moderate,Rain,0,Dry,FAIL,47.626886145404654,-32.626886145404654,7.2
80,15,Moderate,Rain,0,Wet,FAIL,53.67868958282901,-38.67868958282901,6.12
80,15,Moderate,Rain,0,Slippery,FAIL,62.3241230648638,-47.3241230648638,5.04
80,15,Moderate,Rain,0.05,Dry,FAIL,48.73799725651577,-33.73799725651577,7.2
80,15,Moderate,Rain,0.05,Wet,FAIL,54.78980069394012,-39.78980069394012,6.12
80,15,Moderate,Rain,0.05,Slippery,FAIL,63.43523417597491,-48.43523417597491,5.04
80,15,Moderate,Rain,0.1,Dry,FAIL,49.84910836762688,-34.84910836762688,7.2
80,15,Moderate,Rain,0.1,Wet,FAIL,55.90091180505124,-40.90091180505124,6.12
80,15,Moderate,Rain,0.1,Slippery,FAIL,64.54634528708603,-49.54634528708603,5.04
80,15,Moderate,Rain,0.15,Dry,FAIL,50.96021947873799,-35.96021947873799,7.2
80,15,Moderate,Rain,0.15,Wet,FAIL,57.012022916162344,-42.012022916162344,6.12
80,15,Moderate,Rain,0.15,Slippery,FAIL,65.65745639819713,-50.65745639819713,5.04
80,15,Moderate,Rain,0.25,Dry,FAIL,53.18244170096021,-38.18244170096021,7.2
80,15,Moderate,Rain,0.25,Wet,FAIL,59.234245138384566,-44.234245138384566,6.12
80,15,Moderate,Rain,0.25,Slippery,FAIL,67.87967862041936,-52.879678620419355,5.04
80,15,Moderate,Fog,0,Dry,FAIL,49.64415395787944,-34.64415395787944,6.8
80,15,Moderate,Fog,0,Wet,FAIL,56.05194583279935,-41.05194583279935,5.779999999999999
80,15,Moderate,Fog,0,Slippery,FAIL,65.20593422554207,-50.205934225542066,4.76
80,15,Moderate,Fog,0.05,Dry,FAIL,50.75526506899055,-35.75526506899055,6.8
80,15,Moderate,Fog,0.05,Wet,FAIL,57.16305694391046,-42.16305694391046,5.779999999999999
80,15,Moderate,Fog,0.05,Slippery,FAIL,66.31704533665318,-51.31704533665318,4.76
80,15,Moderate,Fog,0.1,Dry,FAIL,51.86637618010167,-36.86637618010167,6.8
80,15,Moderate,Fog,0.1,Wet,FAIL,58.274168055021576,-43.274168055021576,5.779999999999999
80,15,Moderate,Fog,0.1,Slippery,FAIL,67.4281564477643,-52.428156447764295,4.76
80,15,Moderate,Fog,0.15,Dry,FAIL,52.977487291212775,-37.977487291212775,6.8
80,15,Moderate,Fog,0.15,Wet,FAIL,59.38527916613268,-44.38527916613268,5.779999999999999
80,15,Moderate,Fog,0.15,Slippery,FAIL,68.5392675588754,-53.539267558875395,4.76
80,15,Moderate,Fog,0.25,Dry,FAIL,55.199709513434996,-40.199709513434996,6.8
80,15,Moderate,Fog,0.25,Wet,FAIL,61.607501388354905,-46.607501388354905,5.779999999999999
80,15,Moderate,Fog,0.25,Slippery,FAIL,70.76148978109762,-55.76148978109762,4.76
80,15,Poor,Clear,0,Dry,FAIL,46.419753086419746,-31.419753086419746,8.0
80,15,Poor,Clear,0,Wet,FAIL,51.86637618010167,-36.86637618010167,6.8
80,15,Poor,Clear,0,Slippery,FAIL,59.647266313932974,-44.647266313932974,5.6
80,15,Poor,Clear,0.05,Dry,FAIL,47.53086419753086,-32.53086419753086,8.0
80,15,Poor,Clear,0.05,Wet,FAIL,52.977487291212775,-37.977487291212775,6.8
80,15,Poor,Clear,0.05,Slippery,FAIL,60.75837742504409,-45.75837742504409,5.6
80,15,Poor,Clear,0.1,Dry,FAIL,48.641975308641975,-33.641975308641975,8.0
80,15,Poor,Clear,0.1,Wet,FAIL,54.08859840232389,-39.08859840232389,6.8
80,15,Poor,Clear,0.1,Slippery,FAIL,61.8694885361552,-46.8694885361552,5.6
80,15,Poor,Clear,0.15,Dry,FAIL,49.75308641975309,-34.75308641975309,8.0
80,15,Poor,Clear,0.15,Wet,FAIL,55.199709513434996,-40.199709513434996,6.8
80,15,Poor,Clear,0.15,Slippery,FAIL,62.98059964726632,-47.98059964726632,5.6
80,15,Poor,Clear,0.25,Dry,FAIL,51.9753086419753,-36.9753086419753,8.0
80,15,Poor,Clear,0.25,Wet,FAIL,57.421931735657225,-42.421931735657225,6.8
80,15,Poor,Clear,0.25,Slippery,FAIL,65.20282186948853,-50.20282186948853,5.6
80,15,Poor,Rain,0,Dry,FAIL,49.84910836762688,-34.84910836762688,7.2
80,15,Poor,Rain,0,Wet,FAIL,55.90091180505124,-40.90091180505124,6.12
80,15,Poor,Rain,0,Slippery,FAIL,64.54634528708603,-49.54634528708603,5.04
80,15,Poor,Rain,0.05,Dry,FAIL,50.96021947873799,-35.96021947873799,7.2
80,15,Poor,Rain,0.05,Wet,FAIL,57.012022916162344,-42.012022916162344,6.12
80,15,Poor,Rain,0.05,Slippery,FAIL,65.65745639819713,-50.65745639819713,5.04
80,15,Poor,Rain,0.1,Dry,FAIL,52.071330589849104,-37.071330589849104,7.2
80,15,Poor,Rain,0.1,Wet,FAIL,58.12313402727346,-43.12313402727346,6.12
80,15,Poor,Rain,0.1,Slippery,FAIL,66.76856750930824,-51.76856750930824,5.04
80,15,Poor,Rain,0.15,Dry,FAIL,53.18244170096021,-38.18244170096021,7.2
80,15,Poor,Rain,0.15,Wet,FAIL,59.234245138384566,-44.234245138384566,6.12
80,15,Poor,Rain,0.15,Slippery,FAIL,67.87967862041936,-52.879678620419355,5.04
80,15,Poor,Rain,0.25,Dry,FAIL,55.40466392318244,-40.40466392318244,7.2
80,15,Poor,Rain,0.25,Wet,FAIL,61.456467360606794,-46.456467360606794,6.12
80,15,Poor,Rain,0.25,Slippery,FAIL,70.10190084264158,-55.101900842641584,5.04
80,15,Poor,Fog,0,Dry,FAIL,51.86637618010167,-36.86637618010167,6.8
80,15,Poor,Fog,0,Wet,FAIL,58.274168055021576,-43.274168055021576,5.779999999999999
80,15,Poor,Fog,0,Slippery,FAIL,67.4281564477643,-52.428156447764295,4.76
80,15,Poor,Fog,0.05,Dry,FAIL,52.977487291212775,-37.977487291212775,6.8
80,15,Poor,Fog,0.05,Wet,FAIL,59.38527916613268,-44.38527916613268,5.779999999999999
80,15,Poor,Fog,0.05,Slippery,FAIL,68.5392675588754,-53.539267558875395,4.76
80,15,Poor,Fog,0.1,Dry,FAIL,54.08859840232389,-39.08859840232389,6.8
80,15,Poor,Fog,0.1,Wet,FAIL,60.4963902772438,-45.4963902772438,5.779999999999999
80,15,Poor,Fog,0.1,Slippery,FAIL,69.65037866998651,-54.65037866998651,4.76
80,15,Poor,Fog,0.15,Dry,FAIL,55.199709513434996,-40.199709513434996,6.8
80,15,Poor,Fog,0.15,Wet,FAIL,61.607501388354905,-46.607501388354905,5.779999999999999
80,15,Poor,Fog,0.15,Slippery,FAIL,70.76148978109762,-55.76148978109762,4.76
80,15,Poor,Fog,0.25,Dry,FAIL,57.421931735657225,-42.421931735657225,6.8
80,15,Poor,Fog,0.25,Wet,FAIL,63.82972361057713,-48.82972361057713,5.779999999999999
80,15,Poor,Fog,0.25,Slippery,FAIL,72.98371200331985,-57.98371200331985,4.76
80,20,Good,Clear,0,Dry,FAIL,41.9753086419753,-21.975308641975303,8.0
80,20,Good,Clear,0,Wet,FAIL,47.421931735657225,-27.421931735657225,6.8
80,20,Good,Clear,0,Slippery,FAIL,55.20282186948853,-35.20282186948853,5.6
80,20,Good,Clear,0.05,Dry,FAIL,43.08641975308642,-23.086419753086417,8.0
80,20,Good,Clear,0.05,Wet,FAIL,48.53304284676833,-28.533042846768332,6.8
80,20,Good,Clear,0.05,Slippery,FAIL,56.313932980599645,-36.313932980599645,5.6
80,20,Good,Clear,0.1,Dry,FAIL,44.19753086419753,-24.19753086419753,8.0
80,20,Good,Clear,0.1,Wet,FAIL,49.64415395787944,-29.64415395787944,6.8
80,20,Good,Clear,0.1,Slippery,FAIL,57.42504409171076,-37.42504409171076,5.6
80,20,Good,Clear,0.15,Dry,FAIL,45.30864197530864,-25.30864197530864,8.0
80,20,Good,Clear,0.15,Wet,FAIL,50.75526506899055,-30.755265068990553,6.8
80,20,Good,Clear,0.15,Slippery,FAIL,58.53615520282187,-38.53615520282187,5.6
80,20,Good,Clear,0.25,Dry,FAIL,47.53086419753086,-27.53086419753086,8.0
80,20,Good,Clear,0.25,Wet,FAIL,52.977487291212775,-32.977487291212775,6.8
80,20,Good,Clear,0.25,Slippery,FAIL,60.75837742504409,-40.75837742504409,5.6
80,20,Good,Rain,0,Dry,FAIL,45.40466392318244,-25.40466392318244,7.2
80,20,Good,Rain,0,Wet,FAIL,51.456467360606794,-31.456467360606794,6.12
80,20,Good,Rain,0,Slippery,FAIL,60.101900842641584,-40.101900842641584,5.04
80,20,Good,Rain,0.05,Dry,FAIL,46.51577503429355,-26.515775034293547,7.2
80,20,Good,Rain,0.05,Wet,FAIL,52.5675784717179,-32.5675784717179,6.12
80,20,Good,Rain,0.05,Slippery,FAIL,61.21301195375269,-41.21301195375269,5.04
80,20,Good,Rain,0.1,Dry,FAIL,47.626886145404654,-27.626886145404654,7.2
80,20,Good,Rain,0.1,Wet,FAIL,53.67868958282901,-33.67868958282901,6.12
80,20,Good,Rain,0.1,Slippery,FAIL,62.3241230648638,-42.3241230648638,5.04
80,20,Good,Rain,0.15,Dry,FAIL,48.73799725651577,-28.73799725651577,7.2
80,20,Good,Rain,0.15,Wet,FAIL,54.78980069394012,-34.78980069394012,6.12
80,20,Good,Rain,0.15,Slippery,FAIL,63.43523417597491,-43.43523417597491,5.04
80,20,Good,Rain,0.25,Dry,FAIL,50.96021947873799,-30.96021947873799,7.2
80,20,Good,Rain,0.25,Wet,FAIL,57.012022916162344,-37.012022916162344,6.12
80,20,Good,Rain,0.25,Slippery,FAIL,65.65745639819713,-45.65745639819713,5.04
80,20,Good,Fog,0,Dry,FAIL,47.421931735657225,-27.421931735657225,6.8
80,20,Good,Fog,0,Wet,FAIL,53.82972361057713,-33.82972361057713,5.779999999999999
80,20,Good,Fog,0,Slippery,FAIL,62.98371200331985,-42.98371200331985,4.76
80,20,Good,Fog,0.05,Dry,FAIL,48.53304284676833,-28.533042846768332,6.8
80,20,Good,Fog,0.05,Wet,FAIL,54.94083472168824,-34.94083472168824,5.779999999999999
80,20,Good,Fog,0.05,Slippery,FAIL,64.09482311443097,-44.094823114430966,4.76
80,20,Good,Fog,0.1,Dry,FAIL,49.64415395787944,-29.64415395787944,6.8
80,20,Good,Fog,0.1,Wet,FAIL,56.05194583279935,-36.05194583279935,5.779999999999999
80,20,Good,Fog,0.1,Slippery,FAIL,65.20593422554207,-45.205934225542066,4.76
80,20,Good,Fog,0.15,Dry,FAIL,50.75526506899055,-30.755265068990553,6.8
80,20,Good,Fog,0.15,Wet,FAIL,57.16305694391046,-37.16305694391046,5.779999999999999
80,20,Good,Fog,0.15,Slippery,FAIL,66.31704533665318,-46.31704533665318,4.76
80,20,Good,Fog,0.25,Dry,FAIL,52.977487291212775,-32.977487291212775,6.8
80,20,Good,Fog,0.25,Wet,FAIL,59.38527916613268,-39.38527916613268,5.779999999999999
80,20,Good,Fog,0.25,Slippery,FAIL,68.5392675588754,-48.539267558875395,4.76
80,20,Moderate,Clear,0,Dry,FAIL,44.19753086419753,-24.19753086419753,8.0
80,20,Moderate,Clear,0,Wet,FAIL,49.64415395787944,-29.64415395787944,6.8
80,20,Moderate,Clear,0,Slippery,FAIL,57.42504409171076,-37.42504409171076,5.6
80,20,Moderate,Clear,0.05,Dry,FAIL,45.30864197530864,-25.30864197530864,8.0
80,20,Moderate,Clear,0.05,Wet,FAIL,50.75526506899055,-30.755265068990553,6.8
80,20,Moderate,Clear,0.05,Slippery,FAIL,58.53615520282187,-38.53615520282187,5.6
80,20,Moderate,Clear,0.1,Dry,FAIL,46.419753086419746,-26.419753086419746,8.0
80,20,Moderate,Clear,0.1,Wet,FAIL,51.86637618010167,-31.866376180101668,6.8
80,20,Moderate,Clear,0.1,Slippery,FAIL,59.647266313932974,-39.647266313932974,5.6
80,20,Moderate,Clear,0.15,Dry,FAIL,47.53086419753086,-27.53086419753086,8.0
80,20,Moderate,Clear,0.15,Wet,FAIL,52.977487291212775,-32.977487291212775,6.8
80,20,Moderate,Clear,0.15,Slippery,FAIL,60.75837742504409,-40.75837742504409,5.6
80,20,Moderate,Clear,0.25,Dry,FAIL,49.75308641975309,-29.75308641975309,8.0
80,20,Moderate,Clear,0.25,Wet,FAIL,55.199709513434996,-35.199709513434996,6.8
80,20,Moderate,Clear,0.25,Slippery,FAIL,62.98059964726632,-42.98059964726632,5.6
80,20,Moderate,Rain,0,Dry,FAIL,47.626886145404654,-27.626886145404654,7.2
80,20,Moderate,Rain,0,Wet,FAIL,53.67868958282901,-33.67868958282901,6.12
80,20,Moderate,Rain,0,Slippery,FAIL,62.3241230648638,-42.3241230648638,5.04
80,20,Moderate,Rain,0.05,Dry,FAIL,48.73799725651577,-28.73799725651577,7.2
80,20,Moderate,Rain,0.05,Wet,FAIL,54.78980069394012,-34.78980069394012,6.12
80,20,Moderate,Rain,0.05,Slippery,FAIL,63.43523417597491,-43.43523417597491,5.04
80,20,Moderate,Rain,0.1,Dry,FAIL,49.84910836762688,-29.849108367626883,7.2
80,20,Moderate,Rain,0.1,Wet,FAIL,55.90091180505124,-35.90091180505124,6.12
80,20,Moderate,Rain,0.1,Slippery,FAIL,64.54634528708603,-44.54634528708603,5.04
80,20,Moderate,Rain,0.15,Dry,FAIL,50.96021947873799,-30.96021947873799,7.2
80,20,Moderate,Rain,0.15,Wet,FAIL,57.012022916162344,-37.012022916162344,6.12
80,20,Moderate,Rain,0.15,Slippery,FAIL,65.65745639819713,-45.65745639819713,5.04
80,20,Moderate,Rain,0.25,Dry,FAIL,53.18244170096021,-33.18244170096021,7.2
80,20,Moderate,Rain,0.25,Wet,FAIL,59.234245138384566,-39.234245138384566,6.12
80,20,Moderate,Rain,0.25,Slippery,FAIL,67.87967862041936,-47.879678620419355,5.04
80,20,Moderate,Fog,0,Dry,FAIL,49.64415395787944,-29.64415395787944,6.8
80,20,Moderate,Fog,0,Wet,FAIL,56.05194583279935,-36.05194583279935,5.779999999999999
80,20,Moderate,Fog,0,Slippery,FAIL,65.20593422554207,-45.205934225542066,4.76
80,20,Moderate,Fog,0.05,Dry,FAIL,50.75526506899055,-30.755265068990553,6.8
80,20,Moderate,Fog,0.05,Wet,FAIL,57.16305694391046,-37.16305694391046,5.779999999999999
80,20,Moderate,Fog,0.05,Slippery,FAIL,66.31704533665318,-46.31704533665318,4.76
80,20,Moderate,Fog,0.1,Dry,FAIL,51.86637618010167,-31.866376180101668,6.8
80,20,Moderate,Fog,0.1,Wet,FAIL,58.274168055021576,-38.274168055021576,5.779999999999999
80,20,Moderate,Fog,0.1,Slippery,FAIL,67.4281564477643,-47.428156447764295,4.76
80,20,Moderate,Fog,0.15,Dry,FAIL,52.977487291212775,-32.977487291212775,6.8
80,20,Moderate,Fog,0.15,Wet,FAIL,59.38527916613268,-39.38527916613268,5.779999999999999
80,20,Moderate,Fog,0.15,Slippery,FAIL,68.5392675588754,-48.539267558875395,4.76
80,20,Moderate,Fog,0.25,Dry,FAIL,55.199709513434996,-35.199709513434996,6.8
80,20,Moderate,Fog,0.25,Wet,FAIL,61.607501388354905,-41.607501388354905,5.779999999999999
80,20,Moderate,Fog,0.25,Slippery,FAIL,70.76148978109762,-50.76148978109762,4.76
80,20,Poor,Clear,0,Dry,FAIL,46.419753086419746,-26.419753086419746,8.0
80,20,Poor,Clear,0,Wet,FAIL,51.86637618010167,-31.866376180101668,6.8
80,20,Poor,Clear,0,Slippery,FAIL,59.647266313932974,-39.647266313932974,5.6
80,20,Poor,Clear,0.05,Dry,FAIL,47.53086419753086,-27.53086419753086,8.0
80,20,Poor,Clear,0.05,Wet,FAIL,52.977487291212775,-32.977487291212775,6.8
80,20,Poor,Clear,0.05,Slippery,FAIL,60.75837742504409,-40.75837742504409,5.6
80,20,Poor,Clear,0.1,Dry,FAIL,48.641975308641975,-28.641975308641975,8.0
80,20,Poor,Clear,0.1,Wet,FAIL,54.08859840232389,-34.08859840232389,6.8
80,20,Poor,Clear,0.1,Slippery,FAIL,61.8694885361552,-41.8694885361552,5.6
80,20,Poor,Clear,0.15,Dry,FAIL,49.75308641975309,-29.75308641975309,8.0
80,20,Poor,Clear,0.15,Wet,FAIL,55.199709513434996,-35.199709513434996,6.8
80,20,Poor,Clear,0.15,Slippery,FAIL,62.98059964726632,-42.98059964726632,5.6
80,20,Poor,Clear,0.25,Dry,FAIL,51.9753086419753,-31.975308641975303,8.0
80,20,Poor,Clear,0.25,Wet,FAIL,57.421931735657225,-37.421931735657225,6.8
80,20,Poor,Clear,0.25,Slippery,FAIL,65.20282186948853,-45.20282186948853,5.6
80,20,Poor,Rain,0,Dry,FAIL,49.84910836762688,-29.849108367626883,7.2
80,20,Poor,Rain,0,Wet,FAIL,55.90091180505124,-35.90091180505124,6.12
80,20,Poor,Rain,0,Slippery,FAIL,64.54634528708603,-44.54634528708603,5.04
80,20,Poor,Rain,0.05,Dry,FAIL,50.96021947873799,-30.96021947873799,7.2
80,20,Poor,Rain,0.05,Wet,FAIL,57.012022916162344,-37.012022916162344,6.12
80,20,Poor,Rain,0.05,Slippery,FAIL,65.65745639819713,-45.65745639819713,5.04
80,20,Poor,Rain,0.1,Dry,FAIL,52.071330589849104,-32.071330589849104,7.2
80,20,Poor,Rain,0.1,Wet,FAIL,58.12313402727346,-38.12313402727346,6.12
80,20,Poor,Rain,0.1,Slippery,FAIL,66.76856750930824,-46.76856750930824,5.04
80,20,Poor,Rain,0.15,Dry,FAIL,53.18244170096021,-33.18244170096021,7.2
80,20,Poor,Rain,0.15,Wet,FAIL,59.234245138384566,-39.234245138384566,6.12
80,20,Poor,Rain,0.15,Slippery,FAIL,67.87967862041936,-47.879678620419355,5.04
80,20,Poor,Rain,0.25,Dry,FAIL,55.40466392318244,-35.40466392318244,7.2
80,20,Poor,Rain,0.25,Wet,FAIL,61.456467360606794,-41.456467360606794,6.12
80,20,Poor,Rain,0.25,Slippery,FAIL,70.10190084264158,-50.101900842641584,5.04
80,20,Poor,Fog,0,Dry,FAIL,51.86637618010167,-31.866376180101668,6.8
80,20,Poor,Fog,0,Wet,FAIL,58.274168055021576,-38.274168055021576,5.779999999999999
80,20,Poor,Fog,0,Slippery,FAIL,67.4281564477643,-47.428156447764295,4.76
80,20,Poor,Fog,0.05,Dry,FAIL,52.977487291212775,-32.977487291212775,6.8
80,20,Poor,Fog,0.05,Wet,FAIL,59.38527916613268,-39.38527916613268,5.779999999999999
80,20,Poor,Fog,0.05,Slippery,FAIL,68.5392675588754,-48.539267558875395,4.76
80,20,Poor,Fog,0.1,Dry,FAIL,54.08859840232389,-34.08859840232389,6.8
80,20,Poor,Fog,0.1,Wet,FAIL,60.4963902772438,-40.4963902772438,5.779999999999999
80,20,Poor,Fog,0.1,Slippery,FAIL,69.65037866998651,-49.65037866998651,4.76
80,20,Poor,Fog,0.15,Dry,FAIL,55.199709513434996,-35.199709513434996,6.8
80,20,Poor,Fog,0.15,Wet,FAIL,61.607501388354905,-41.607501388354905,5.779999999999999
80,20,Poor,Fog,0.15,Slippery,FAIL,70.76148978109762,-50.76148978109762,4.76
80,20,Poor,Fog,0.25,Dry,FAIL,57.421931735657225,-37.421931735657225,6.8
80,20,Poor,Fog,0.25,Wet,FAIL,63.82972361057713,-43.82972361057713,5.779999999999999
80,20,Poor,Fog,0.25,Slippery,FAIL,72.98371200331985,-52.98371200331985,4.76
80,30,Good,Clear,0,Dry,FAIL,41.9753086419753,-11.975308641975303,8.0
80,30,Good,Clear,0,Wet,FAIL,47.421931735657225,-17.421931735657225,6.8
80,30,Good,Clear,0,Slippery,FAIL,55.20282186948853,-25.20282186948853,5.6
80,30,Good,Clear,0.05,Dry,FAIL,43.08641975308642,-13.086419753086417,8.0
80,30,Good,Clear,0.05,Wet,FAIL,48.53304284676833,-18.533042846768332,6.8
80,30,Good,Clear,0.05,Slippery,FAIL,56.313932980599645,-26.313932980599645,5.6
80,30,Good,Clear,0.1,Dry,FAIL,44.19753086419753,-14.197530864197532,8.0
80,30,Good,Clear,0.1,Wet,FAIL,49.64415395787944,-19.64415395787944,6.8
80,30,Good,Clear,0.1,Slippery,FAIL,57.42504409171076,-27.42504409171076,5.6
80,30,Good,Clear,0.15,Dry,FAIL,45.30864197530864,-15.308641975308639,8.0
80,30,Good,Clear,0.15,Wet,FAIL,50.75526506899055,-20.755265068990553,6.8
80,30,Good,Clear,0.15,Slippery,FAIL,58.53615520282187,-28.536155202821867,5.6
80,30,Good,Clear,0.25,Dry,FAIL,47.53086419753086,-17.53086419753086,8.0
80,30,Good,Clear,0.25,Wet,FAIL,52.977487291212775,-22.977487291212775,6.8
80,30,Good,Clear,0.25,Slippery,FAIL,60.75837742504409,-30.75837742504409,5.6
80,30,Good,Rain,0,Dry,FAIL,45.40466392318244,-15.40466392318244,7.2
80,30,Good,Rain,0,Wet,FAIL,51.456467360606794,-21.456467360606794,6.12
80,30,Good,Rain,0,Slippery,FAIL,60.101900842641584,-30.101900842641584,5.04
80,30,Good,Rain,0.05,Dry,FAIL,46.51577503429355,-16.515775034293547,7.2
80,30,Good,Rain,0.05,Wet,FAIL,52.5675784717179,-22.5675784717179,6.12
80,30,Good,Rain,0.05,Slippery,FAIL,61.21301195375269,-31.21301195375269,5.04
80,30,Good,Rain,0.1,Dry,FAIL,47.626886145404654,-17.626886145404654,7.2
80,30,Good,Rain,0.1,Wet,FAIL,53.67868958282901,-23.67868958282901,6.12
80,30,Good,Rain,0.1,Slippery,FAIL,62.3241230648638,-32.3241230648638,5.04
80,30,Good,Rain,0.15,Dry,FAIL,48.73799725651577,-18.73799725651577,7.2
80,30,Good,Rain,0.15,Wet,FAIL,54.78980069394012,-24.789800693940123,6.12
80,30,Good,Rain,0.15,Slippery,FAIL,63.43523417597491,-33.43523417597491,5.04
80,30,Good,Rain,0.25,Dry,FAIL,50.96021947873799,-20.96021947873799,7.2
80,30,Good,Rain,0.25,Wet,FAIL,57.012022916162344,-27.012022916162344,6.12
80,30,Good,Rain,0.25,Slippery,FAIL,65.65745639819713,-35.65745639819713,5.04
80,30,Good,Fog,0,Dry,FAIL,47.421931735657225,-17.421931735657225,6.8
80,30,Good,Fog,0,Wet,FAIL,53.82972361057713,-23.829723610577133,5.779999999999999
80,30,Good,Fog,0,Slippery,FAIL,62.98371200331985,-32.98371200331985,4.76
80,30,Good,Fog,0.05,Dry,FAIL,48.53304284676833,-18.533042846768332,6.8
80,30,Good,Fog,0.05,Wet,FAIL,54.94083472168824,-24.94083472168824,5.779999999999999
80,30,Good,Fog,0.05,Slippery,FAIL,64.09482311443097,-34.094823114430966,4.76
80,30,Good,Fog,0.1,Dry,FAIL,49.64415395787944,-19.64415395787944,6.8
80,30,Good,Fog,0.1,Wet,FAIL,56.05194583279935,-26.051945832799348,5.779999999999999
80,30,Good,Fog,0.1,Slippery,FAIL,65.20593422554207,-35.205934225542066,4.76
80,30,Good,Fog,0.15,Dry,FAIL,50.75526506899055,-20.755265068990553,6.8
80,30,Good,Fog,0.15,Wet,FAIL,57.16305694391046,-27.163056943910462,5.779999999999999
80,30,Good,Fog,0.15,Slippery,FAIL,66.31704533665318,-36.31704533665318,4.76
80,30,Good,Fog,0.25,Dry,FAIL,52.977487291212775,-22.977487291212775,6.8
80,30,Good,Fog,0.25,Wet,FAIL,59.38527916613268,-29.385279166132683,5.779999999999999
80,30,Good,Fog,0.25,Slippery,FAIL,68.5392675588754,-38.539267558875395,4.76
80,30,Moderate,Clear,0,Dry,FAIL,44.19753086419753,-14.197530864197532,8.0
80,30,Moderate,Clear,0,Wet,FAIL,49.64415395787944,-19.64415395787944,6.8
